ReporterISO3,PartnerISO3,Year,Value chains,Temperature,value_usd,quantity_mt
MUS,MAR,2016,Potatoes,Dehydrated,4154,0.582
FRO,MAR,2008,Potatoes,Fresh,1672,0.581
THA,EGY,2006,Potatoes,Dehydrated,1312,0.57
BHR,MAR,2018,Potatoes,Fresh,3362,0.5688
ARE,MAR,2021,Potatoes,Fresh,1787,0.5613
OMN,EGY,2011,Potatoes,Dehydrated,616,0.56
ALB,EGY,2008,Potatoes,Dehydrated,2074,0.556
JAM,EGY,2023,Potatoes,Dehydrated,2576,0.552
TTO,EGY,2023,Potatoes,Dehydrated,2280,0.551
NOR,MAR,2022,Potatoes,Dehydrated,2034,0.55
NOR,MAR,2020,Potatoes,Fresh,454,0.55
UGA,EGY,2011,Potatoes,Dehydrated,612,0.549
THA,EGY,2019,Potatoes,Dehydrated,8260,0.538
NOR,EGY,2012,Potatoes,Dehydrated,1515,0.537
NOR,EGY,2009,Potatoes,Dehydrated,3107,0.533
SGP,EGY,2018,Potatoes,Dehydrated,4098,0.53
ARE,KEN,2018,Potatoes,Dehydrated,3777,0.5274
DOM,EGY,2017,Potatoes,Dehydrated,13326,0.52
NZL,EGY,2014,Potatoes,Dehydrated,9106,0.517
POL,KEN,2008,Potatoes,Fresh,561,0.516
GRL,EGY,2011,Potatoes,Fresh,6534,0.516
LVA,EGY,2002,Potatoes,Dehydrated,807,0.515
DOM,EGY,2012,Potatoes,Fresh,222,0.512
NLD,KEN,2015,Potatoes,Fresh,210,0.511
DNK,KEN,2019,Potatoes,Dehydrated,13774,0.51
UGA,KEN,2017,Seed Potatoes,Seed,341,0.507
ISL,EGY,2022,Potatoes,Dehydrated,3021,0.507
DEU,EGY,2014,Potatoes,Frozen,830,0.505
NOR,EGY,2011,Potatoes,Dehydrated,1802,0.505
MNG,EGY,2022,Potatoes,Dehydrated,2623,0.50129
PRY,EGY,2023,Potatoes,Dehydrated,966,0.50027
KHM,EGY,2022,Potatoes,Frozen,960,0.5
GEO,EGY,2024,Potatoes,Dehydrated,925,0.5
NOR,MAR,2015,Potatoes,Dehydrated,2450,0.5
OMN,EGY,2015,Seed Potatoes,Seed,302,0.5
PRT,EGY,2016,Potatoes,Dehydrated,1351,0.5
ETH,KEN,2017,Potatoes,Frozen,2146,0.5
UGA,KEN,2022,Potatoes,Frozen,1736,0.894
SVK,EGY,2017,Potatoes,Frozen,294,0.5
BIH,MAR,2017,Potatoes,Dehydrated,975,0.5
BIH,MAR,2009,Potatoes,Dehydrated,5084,0.5
BIH,MAR,2008,Potatoes,Dehydrated,3404,0.5
BEN,MAR,2021,Potatoes,Dehydrated,1023,0.5
COL,MAR,2006,Potatoes,Dehydrated,3345,0.499
LUX,EGY,2024,Potatoes,Dehydrated,2559,0.54904
KAZ,EGY,2012,Potatoes,Fresh,100,0.497
KWT,KEN,2022,Potatoes,Dehydrated,2021,0.487478
CRI,MAR,2010,Potatoes,Dehydrated,1250,0.485
USA,KEN,2017,Potatoes,Dehydrated,21043,0.484
ZMB,KEN,2017,Potatoes,Dehydrated,1646,0.483195
ISL,EGY,2019,Potatoes,Fresh,902,0.48
ZAF,KEN,2012,Potatoes,Dehydrated,1488,0.478
CIV,EGY,2015,Potatoes,Dehydrated,2771,0.476
ARM,EGY,2018,Potatoes,Fresh,514,0.474
CRI,EGY,2008,Potatoes,Dehydrated,1986,0.474
ARM,EGY,2019,Potatoes,Fresh,1030,0.474
ESP,KEN,2003,Potatoes,Dehydrated,2205,0.472
ISL,EGY,2023,Potatoes,Dehydrated,3931,0.472
BOL,EGY,2004,Potatoes,Dehydrated,1522,0.470472
OAS,EGY,2023,Potatoes,Dehydrated,995,0.47
NZL,MAR,2018,Potatoes,Dehydrated,1542,0.47
MYS,KEN,2017,Potatoes,Dehydrated,1955,0.466
DEU,MAR,2015,Potatoes,Frozen,287,0.465
USA,KEN,2018,Potatoes,Dehydrated,19889,0.465
THA,EGY,2021,Potatoes,Dehydrated,8315,0.464
DEU,EGY,2010,Seed Potatoes,Seed,278,0.462
PYF,EGY,2005,Potatoes,Dehydrated,1560,0.46
EGY,MAR,2018,Potatoes,Frozen,437,0.457638
NZL,MAR,2004,Potatoes,Dehydrated,1655,0.455
MUS,EGY,2005,Potatoes,Dehydrated,253,0.454
SVK,MAR,2018,Potatoes,Fresh,354,0.45
MDV,EGY,2021,Potatoes,Dehydrated,1228,0.45
FIN,MAR,2022,Potatoes,Dehydrated,1351,0.45
HRV,EGY,2020,Potatoes,Dehydrated,3294,0.45
ISR,MAR,2023,Potatoes,Dehydrated,2000,0.446118
CZE,MAR,2008,Potatoes,Dehydrated,945,0.443
ZAF,KEN,2013,Potatoes,Dehydrated,3886,0.442
IDN,MAR,2015,Potatoes,Dehydrated,7710,0.44
PNG,EGY,2023,Potatoes,Dehydrated,2093,0.4395
FRA,DZA,2016,Potatoes,Dehydrated,2034,0.744
THA,EGY,2010,Potatoes,Dehydrated,3539,0.435
BRB,EGY,2006,Potatoes,Dehydrated,1235,0.433
TTO,EGY,2012,Potatoes,Dehydrated,1785,0.432
KHM,EGY,2016,Potatoes,Frozen,138,0.427
GHA,EGY,2013,Potatoes,Dehydrated,572,0.426
GBR,KEN,2020,Potatoes,Dehydrated,1399,0.426
GBR,KEN,2017,Potatoes,Dehydrated,1866,0.42
CHN,EGY,2007,Potatoes,Dehydrated,28,0.42
MNT,EGY,2014,Potatoes,Fresh,979,0.42
OMN,EGY,2012,Seed Potatoes,Seed,421,0.42
SLV,EGY,2008,Potatoes,Dehydrated,1184,0.41912
MDV,EGY,2019,Potatoes,Fresh,1474,0.418
NLD,KEN,2017,Potatoes,Dehydrated,6841,0.415
DEU,EGY,2018,Potatoes,Frozen,678,0.414
GBR,MAR,2022,Potatoes,Fresh,1814,0.414
ISL,EGY,2018,Potatoes,Dehydrated,1184,0.413
DJI,KEN,2021,Potatoes,Dehydrated,2430,0.412
MDA,EGY,2016,Potatoes,Fresh,285,0.41
ESP,MAR,2017,Potatoes,Dehydrated,2455,0.408
SGP,EGY,2023,Potatoes,Frozen,3936,0.405
BEL,MAR,2024,Potatoes,Dehydrated,1991,0.4073
CAN,KEN,2005,Potatoes,Dehydrated,1686,0.402
NZL,EGY,2013,Potatoes,Dehydrated,1657,0.401
CZE,EGY,2021,Potatoes,Frozen,568,0.4
KWT,MAR,2010,Potatoes,Frozen,1515,0.4
IND,MAR,2013,Potatoes,Dehydrated,1407,0.4
CAN,DZA,2009,Potatoes,Dehydrated,528,0.4
NLD,DZA,2012,Seed Potatoes,Seed,129,0.4
BHR,MAR,2015,Potatoes,Fresh,110,0.4
KAZ,EGY,2009,Potatoes,Dehydrated,3092,0.4
OMN,MAR,2021,Potatoes,Fresh,1623,0.396
MDA,MAR,2021,Potatoes,Dehydrated,10914,0.394
SVN,KEN,2019,Potatoes,Fresh,378,0.392
BOL,EGY,2013,Potatoes,Dehydrated,5048,0.392
MDV,EGY,2024,Potatoes,Dehydrated,5647,0.8459
SYC,EGY,2023,Potatoes,Frozen,637,0.389
ISL,EGY,2020,Potatoes,Dehydrated,1476,0.386
MDA,MAR,2013,Potatoes,Dehydrated,3468,0.386
MKD,MAR,2007,Potatoes,Dehydrated,804,0.385
ISL,EGY,2014,Potatoes,Dehydrated,1860,0.385
TTO,EGY,2021,Potatoes,Dehydrated,2011,0.383
SAU,MAR,2019,Potatoes,Dehydrated,1648,0.604399
BHR,EGY,2004,Potatoes,Dehydrated,596,0.38
MDA,MAR,2024,Potatoes,Dehydrated,12709,0.373
NOR,EGY,2004,Potatoes,Dehydrated,1946,0.373
CIV,MAR,2022,Potatoes,Dehydrated,3761,0.368
ARE,DZA,2023,Potatoes,Fresh,240,0.363
THA,EGY,2017,Potatoes,Dehydrated,10697,0.40143
CHE,DZA,2024,Potatoes,Dehydrated,1599,0.356
CAN,DZA,2012,Potatoes,Dehydrated,1118,0.354
ARE,KEN,2017,Potatoes,Fresh,649,0.352
ARE,KEN,2023,Potatoes,Fresh,376,0.3506
KWT,MAR,2015,Potatoes,Dehydrated,2443,0.35
MLI,MAR,2021,Potatoes,Dehydrated,541,0.35
NGA,DZA,2012,Potatoes,Frozen,278,0.35
ZMB,EGY,2020,Potatoes,Dehydrated,2173,0.558819
BHR,KEN,2019,Potatoes,Fresh,953,0.3456
ISL,EGY,2024,Potatoes,Dehydrated,3954,0.354
UGA,KEN,2007,Potatoes,Fresh,370,0.34
MNG,EGY,2013,Potatoes,Dehydrated,359,0.34
BOL,EGY,2012,Potatoes,Dehydrated,3672,0.339
COG,MAR,2014,Potatoes,Frozen,107,0.338
MDA,EGY,2007,Potatoes,Fresh,494,0.336
THA,EGY,2009,Potatoes,Dehydrated,2113,0.33
VNM,EGY,2023,Potatoes,Dehydrated,1475,0.329028
ARM,EGY,2020,Potatoes,Fresh,462,0.328
FRA,MAR,2013,Potatoes,Frozen,2000,0.326
BHR,KEN,2018,Potatoes,Fresh,1604,0.3255
DEU,EGY,2017,Potatoes,Frozen,501,0.324
ISL,EGY,2017,Potatoes,Dehydrated,1749,0.321
BHR,MAR,2015,Potatoes,Dehydrated,1304,0.35
NZL,MAR,2024,Potatoes,Dehydrated,3441,0.32
SYC,EGY,2010,Potatoes,Fresh,21,0.31833
BLR,EGY,2021,Potatoes,Dehydrated,3100,0.318
MDA,MAR,2022,Potatoes,Dehydrated,8832,0.312
ETH,KEN,2012,Seed Potatoes,Seed,4920,0.31
IRL,KEN,2006,Potatoes,Frozen,781,0.307
RWA,KEN,2016,Potatoes,Frozen,294,0.356
VNM,MAR,2022,Potatoes,Dehydrated,1263,0.304588
FRO,EGY,2003,Potatoes,Fresh,328,0.3
ARG,EGY,2006,Potatoes,Dehydrated,370,0.3
EST,KEN,2013,Potatoes,Dehydrated,827,0.3
UKR,MAR,2017,Potatoes,Fresh,291,0.3
KWT,MAR,2020,Potatoes,Dehydrated,6486,0.3
OAS,EGY,2017,Potatoes,Dehydrated,2236,0.3
NZL,MAR,2023,Potatoes,Dehydrated,2545,0.3
SVN,MAR,2012,Seed Potatoes,Seed,219,0.3
BLR,EGY,2009,Potatoes,Fresh,200,0.3
ISL,EGY,2019,Potatoes,Dehydrated,1396,0.298
CHE,MAR,2020,Potatoes,Dehydrated,2284,0.297611
MNT,EGY,2024,Potatoes,Dehydrated,5896,0.29736
MNT,EGY,2016,Potatoes,Dehydrated,3528,0.2973
OMN,EGY,2013,Potatoes,Dehydrated,294,0.294
ISL,EGY,2006,Potatoes,Dehydrated,1467,0.293
MDA,MAR,2012,Potatoes,Dehydrated,3304,0.293
MYS,EGY,2008,Potatoes,Dehydrated,2155,0.29
MUS,EGY,2012,Potatoes,Dehydrated,801,0.288
HND,EGY,2010,Potatoes,Dehydrated,6343,0.288
BEL,MAR,2011,Potatoes,Dehydrated,1431,0.288
MDA,MAR,2017,Potatoes,Dehydrated,1282,0.286
BEN,MAR,2013,Potatoes,Dehydrated,122,0.286
ISL,EGY,2016,Potatoes,Dehydrated,2340,0.281
PAN,EGY,2017,Potatoes,Dehydrated,2696,0.28
AUS,KEN,2014,Potatoes,Dehydrated,2400,0.28
DEU,EGY,2013,Potatoes,Frozen,503,0.28
KWT,MAR,2023,Potatoes,Dehydrated,3080,0.2775
IRL,EGY,2010,Potatoes,Frozen,221,0.277
NIC,EGY,2023,Potatoes,Dehydrated,2133,0.27617
MDA,MAR,2020,Potatoes,Dehydrated,10160,0.276
IDN,EGY,2011,Potatoes,Dehydrated,1258,0.276
ETH,KEN,2021,Seed Potatoes,Seed,604,0.276
BOL,EGY,2014,Potatoes,Dehydrated,3070,0.275
MKD,EGY,2009,Potatoes,Fresh,368,0.275
YEM,EGY,2007,Potatoes,Fresh,200,0.275
ECU,EGY,2021,Potatoes,Dehydrated,1586,0.27339
BHR,MAR,2017,Potatoes,Fresh,2212,0.2724
DOM,EGY,2019,Potatoes,Dehydrated,2584,0.27216
CIV,MAR,2019,Potatoes,Frozen,1168,0.27
CIV,MAR,2016,Potatoes,Frozen,1798,0.269
YEM,EGY,2008,Potatoes,Fresh,388,0.265
MDA,MAR,2011,Potatoes,Dehydrated,2934,0.264
MLT,EGY,2003,Potatoes,Dehydrated,3755,0.262
NIC,EGY,2024,Potatoes,Dehydrated,1694,0.2611
CAN,DZA,2013,Potatoes,Dehydrated,957,0.261
KGZ,EGY,2014,Potatoes,Dehydrated,2061,0.261
BHR,KEN,2015,Potatoes,Frozen,2101,0.26
FRA,DZA,2017,Potatoes,Dehydrated,446,0.258
MNT,EGY,2015,Potatoes,Fresh,488,0.258
ECU,EGY,2017,Potatoes,Dehydrated,1103,0.2575
MNG,EGY,2020,Potatoes,Dehydrated,1167,0.2562
ISL,EGY,2015,Potatoes,Dehydrated,1228,0.255
NOR,EGY,2007,Potatoes,Dehydrated,1671,0.253
KGZ,EGY,2013,Potatoes,Dehydrated,2479,0.252
NGA,EGY,2023,Seed Potatoes,Seed,275,0.25
GEO,EGY,2020,Potatoes,Dehydrated,250,0.25
ARE,EGY,2014,Seed Potatoes,Seed,253,0.25
UGA,KEN,2013,Seed Potatoes,Seed,367,0.25
GAB,MAR,2021,Potatoes,Frozen,663,0.25
BIH,MAR,2007,Potatoes,Dehydrated,1832,0.25
BHR,KEN,2022,Potatoes,Fresh,894,0.24787
SER,MAR,2007,Potatoes,Fresh,231,0.247
THA,EGY,2005,Potatoes,Dehydrated,1120,0.247
MEX,MAR,2012,Potatoes,Dehydrated,1778,0.247
MUS,EGY,2018,Potatoes,Dehydrated,423,0.246
LUX,MAR,2020,Potatoes,Fresh,251,0.245
NIC,EGY,2020,Potatoes,Dehydrated,1261,0.24176
CHE,KEN,2002,Potatoes,Fresh,588,0.241
BEL,MAR,2013,Potatoes,Dehydrated,1382,0.25062
BHR,EGY,2013,Potatoes,Dehydrated,291,0.24
DEU,MAR,2018,Seed Potatoes,Seed,189,0.24
MUS,EGY,2019,Potatoes,Dehydrated,306,0.24
NLD,EGY,2011,Potatoes,Frozen,612,0.24
CYP,KEN,2014,Potatoes,Dehydrated,1278,0.24
UGA,KEN,2002,Seed Potatoes,Seed,12,0.24
ISL,EGY,2010,Potatoes,Dehydrated,1750,0.238
DZA,EGY,2004,Potatoes,Dehydrated,380,0.237
SYC,KEN,2023,Potatoes,Fresh,1176,0.23508
THA,EGY,2007,Potatoes,Dehydrated,1428,0.233
MLI,EGY,2011,Potatoes,Dehydrated,157,0.232
DJI,KEN,2009,Potatoes,Fresh,586,0.232
BOL,EGY,2006,Potatoes,Dehydrated,719,0.230602
ISL,EGY,2013,Potatoes,Dehydrated,1551,0.23
CIV,MAR,2020,Potatoes,Dehydrated,4342,0.23
QAT,KEN,2014,Potatoes,Dehydrated,250,0.229
SVK,KEN,2019,Potatoes,Fresh,7204,0.228
DEU,MAR,2018,Potatoes,Frozen,180,0.225
SVK,MAR,2012,Potatoes,Frozen,107,0.225
MDG,MAR,2007,Potatoes,Dehydrated,573,0.225
MDA,EGY,2008,Potatoes,Dehydrated,1039,0.22
PYF,EGY,2003,Potatoes,Dehydrated,663,0.22
BHR,MAR,2019,Potatoes,Frozen,1154,0.22
AUS,KEN,2019,Potatoes,Dehydrated,803,0.22
SGP,EGY,2010,Potatoes,Dehydrated,2289,0.22
LUX,KEN,2021,Potatoes,Frozen,808,0.2194
AUT,MAR,2013,Seed Potatoes,Seed,222,0.215
AUS,KEN,2016,Potatoes,Dehydrated,1920,0.214
MYS,MAR,2024,Potatoes,Dehydrated,7384,0.214
IRL,MAR,2016,Seed Potatoes,Seed,9710,0.213
JAM,EGY,2022,Potatoes,Dehydrated,747,0.213
CHE,MAR,2015,Potatoes,Dehydrated,326,0.21
NGA,EGY,2014,Potatoes,Dehydrated,808,0.209
ARE,KEN,2014,Potatoes,Dehydrated,656,0.207
MDV,KEN,2022,Potatoes,Fresh,740,0.2055
ZMB,EGY,2013,Potatoes,Dehydrated,803,0.20522
DEU,KEN,2015,Potatoes,Dehydrated,1392,0.205
ZAF,KEN,2023,Potatoes,Dehydrated,6101,0.20429
AZE,EGY,2016,Potatoes,Dehydrated,896,0.204
AUT,EGY,2022,Seed Potatoes,Seed,116,0.203
NOR,MAR,2017,Potatoes,Dehydrated,2266,0.203
OMN,MAR,2022,Potatoes,Fresh,101,0.202049
ARE,KEN,2013,Potatoes,Dehydrated,1143,0.201
SGP,EGY,2002,Potatoes,Dehydrated,598,0.2
NOR,MAR,2003,Potatoes,Dehydrated,1442,0.2
IDN,EGY,2022,Potatoes,Dehydrated,1110,0.2
SGP,MAR,2005,Potatoes,Dehydrated,865,0.2
BHR,EGY,2014,Seed Potatoes,Seed,286,0.2
SVK,EGY,2010,Potatoes,Frozen,227,0.2
BEL,MAR,2012,Potatoes,Dehydrated,1869,0.31
BHR,EGY,2016,Seed Potatoes,Seed,569,0.2
AUT,MAR,2008,Seed Potatoes,Seed,241,0.2
HUN,EGY,2023,Potatoes,Frozen,205,0.2
MYS,MAR,2017,Potatoes,Dehydrated,1291,0.2
COL,MAR,2007,Potatoes,Dehydrated,1101,0.2
PRT,EGY,2009,Potatoes,Dehydrated,101,0.2
ECU,EGY,2022,Potatoes,Dehydrated,2384,0.2
MNG,EGY,2016,Potatoes,Dehydrated,152,0.2
SYC,EGY,2015,Potatoes,Fresh,4377,0.2
AUT,KEN,2023,Potatoes,Fresh,234,0.199
CAN,KEN,2003,Potatoes,Dehydrated,832,0.199
NAM,EGY,2021,Potatoes,Dehydrated,165,0.197
THA,KEN,2021,Potatoes,Dehydrated,2883,0.196
CIV,EGY,2013,Potatoes,Dehydrated,1444,0.193
NOR,KEN,2009,Potatoes,Dehydrated,911,0.193
CIV,MAR,2013,Potatoes,Frozen,1307,0.191
CHE,KEN,2020,Potatoes,Dehydrated,1955,0.19
SGP,MAR,2003,Potatoes,Dehydrated,500,0.19
IDN,EGY,2021,Potatoes,Dehydrated,1365,0.19
TTO,EGY,2022,Potatoes,Dehydrated,907,0.19
MDA,EGY,2007,Potatoes,Dehydrated,647,0.189
ZMB,EGY,2021,Potatoes,Dehydrated,338,0.18898
ZAF,MAR,2012,Potatoes,Dehydrated,1621,0.18883
IRL,MAR,2021,Potatoes,Dehydrated,1523,0.188
UGA,KEN,2002,Potatoes,Dehydrated,41,0.212
CHE,MAR,2017,Potatoes,Dehydrated,466,0.185
BHR,MAR,2020,Potatoes,Dehydrated,1696,0.183
LUX,EGY,2023,Potatoes,Frozen,341,0.1912
BDI,KEN,2016,Potatoes,Dehydrated,1535,0.181
SYC,EGY,2021,Seed Potatoes,Seed,72,0.18066
ZMB,EGY,2006,Potatoes,Fresh,135,0.18
SGP,MAR,2018,Potatoes,Dehydrated,3996,0.18
RWA,KEN,2018,Seed Potatoes,Seed,137,0.18
BIH,MAR,2006,Potatoes,Dehydrated,1668,0.175
MUS,MAR,2017,Potatoes,Dehydrated,4657,0.175
NOR,EGY,2006,Potatoes,Dehydrated,681,0.173
PYF,EGY,2004,Potatoes,Dehydrated,625,0.17
NLD,KEN,2024,Potatoes,Dehydrated,938,0.201
MUS,MAR,2020,Potatoes,Dehydrated,4418,0.169
ZAF,KEN,2011,Potatoes,Dehydrated,324,0.169
BHR,MAR,2018,Seed Potatoes,Seed,1277,0.169
SYC,KEN,2022,Seed Potatoes,Seed,377,0.16617
AUT,MAR,2012,Seed Potatoes,Seed,127,0.165
ETH,KEN,2011,Potatoes,Fresh,2872,0.163
CHE,MAR,2003,Potatoes,Dehydrated,669,0.162
SAU,MAR,2018,Potatoes,Dehydrated,633,0.161969
ETH,KEN,2011,Potatoes,Dehydrated,2831,0.161
OMN,EGY,2012,Potatoes,Dehydrated,619,0.16
FRA,KEN,2023,Potatoes,Dehydrated,1540,0.16
CMR,EGY,2007,Potatoes,Dehydrated,668,0.159
NLD,EGY,2021,Potatoes,Frozen,147,0.159
ZMB,EGY,2023,Potatoes,Dehydrated,238,0.15874
ZMB,EGY,2012,Potatoes,Dehydrated,625,0.157216
CRI,EGY,2005,Potatoes,Dehydrated,681,0.157
MUS,MAR,2019,Potatoes,Dehydrated,5278,0.156
BDI,KEN,2008,Seed Potatoes,Seed,1200,0.155
ISL,EGY,2008,Potatoes,Dehydrated,1008,0.154
MDG,EGY,2006,Potatoes,Dehydrated,271,0.153
GHA,MAR,2012,Potatoes,Dehydrated,414,0.153
BOL,EGY,2015,Potatoes,Dehydrated,1279,0.152
BHR,KEN,2017,Potatoes,Fresh,1673,0.152
LUX,EGY,2013,Potatoes,Fresh,228,0.15
KNA,DZA,2012,Potatoes,Frozen,342,0.15
LUX,DZA,2020,Potatoes,Dehydrated,609,0.15
ETH,KEN,2005,Potatoes,Dehydrated,101,0.15
NLD,MAR,2021,Potatoes,Dehydrated,242,0.15
NZL,MAR,2021,Potatoes,Dehydrated,1033,0.15
NZL,MAR,2020,Potatoes,Dehydrated,801,0.15
SAU,MAR,2022,Potatoes,Fresh,959,0.15
SVK,MAR,2014,Potatoes,Frozen,112,0.15
SVN,MAR,2018,Potatoes,Fresh,162,0.15
EGY,MAR,2018,Potatoes,Dehydrated,568,0.145407
NOR,EGY,2008,Potatoes,Dehydrated,1063,0.145
MDA,MAR,2019,Potatoes,Dehydrated,6067,0.144
KAZ,EGY,2013,Potatoes,Fresh,687,0.144
MNT,EGY,2018,Potatoes,Fresh,192,0.143
CMR,EGY,2006,Potatoes,Dehydrated,276,0.143
BHR,EGY,2014,Potatoes,Dehydrated,909,0.182
ARE,DZA,2022,Potatoes,Fresh,129,0.141
IRL,EGY,2002,Potatoes,Fresh,801,0.14
ISL,KEN,2021,Potatoes,Dehydrated,530,0.13659
TUR,DZA,2022,Potatoes,Dehydrated,371,0.135
CHE,MAR,2016,Potatoes,Dehydrated,426,0.135
SYC,EGY,2020,Seed Potatoes,Seed,109,0.13487
KOR,MAR,2014,Potatoes,Dehydrated,535,0.133085
GRL,EGY,2015,Potatoes,Fresh,197,0.132
KAZ,EGY,2015,Potatoes,Fresh,229,0.132
BHR,MAR,2013,Potatoes,Dehydrated,490,0.132
SYC,EGY,2021,Potatoes,Frozen,1655,0.13195
MDV,KEN,2024,Potatoes,Fresh,438,0.131
LBR,EGY,2018,Potatoes,Dehydrated,9,0.13
MDA,MAR,2014,Potatoes,Dehydrated,1533,0.13
LUX,KEN,2021,Seed Potatoes,Seed,181,0.129
MUS,MAR,2013,Potatoes,Dehydrated,2771,0.128
AUT,EGY,2021,Seed Potatoes,Seed,232,0.128
PYF,EGY,2006,Potatoes,Dehydrated,1614,0.127
ARM,EGY,2021,Potatoes,Fresh,196,0.126
KAZ,EGY,2014,Potatoes,Fresh,583,0.126
LUX,MAR,2024,Potatoes,Frozen,335,0.167
UGA,MAR,2021,Potatoes,Dehydrated,403,0.1254
MDA,EGY,2005,Potatoes,Dehydrated,251,0.125
NOR,MAR,2023,Potatoes,Dehydrated,903,0.125
SVN,MAR,2019,Potatoes,Dehydrated,148,0.125
MNG,EGY,2006,Potatoes,Dehydrated,579,0.125
PAN,EGY,2015,Potatoes,Dehydrated,1040,0.124
MDA,MAR,2018,Potatoes,Dehydrated,4445,0.121
ITA,KEN,2007,Potatoes,Dehydrated,5158,0.12
NZL,MAR,2002,Potatoes,Dehydrated,229,0.12
MNT,EGY,2023,Potatoes,Fresh,214,0.12
BEN,MAR,2023,Potatoes,Fresh,45,0.12
ISL,EGY,2012,Potatoes,Dehydrated,1688,0.12
BHR,MAR,2017,Seed Potatoes,Seed,1049,0.12
MLT,EGY,2024,Potatoes,Dehydrated,56,0.121
OMN,KEN,2010,Potatoes,Frozen,395,0.12
ARE,MAR,2018,Potatoes,Dehydrated,928,0.11928
BRB,MAR,2005,Potatoes,Dehydrated,460,0.117
SVN,EGY,2006,Potatoes,Dehydrated,417,0.116
AUS,KEN,2015,Potatoes,Dehydrated,905,0.114
NCL,EGY,2015,Potatoes,Dehydrated,920,0.11
RWA,KEN,2008,Potatoes,Dehydrated,1025,0.109
VNM,KEN,2016,Potatoes,Dehydrated,420,0.108238
DEU,EGY,2021,Potatoes,Frozen,155,0.108
THA,EGY,2018,Potatoes,Dehydrated,2454,0.107
ITA,KEN,2011,Potatoes,Dehydrated,4930,0.107
ZMB,EGY,2008,Seed Potatoes,Seed,83,0.105363
CHE,MAR,2022,Potatoes,Dehydrated,363,0.105
CHE,KEN,2023,Potatoes,Dehydrated,917,0.105
LUX,EGY,2010,Potatoes,Fresh,205,0.103
BHR,KEN,2019,Seed Potatoes,Seed,851,0.103
MUS,MAR,2018,Potatoes,Dehydrated,3624,0.103
MYT,MAR,2004,Potatoes,Fresh,294,0.103
MLI,EGY,2010,Potatoes,Dehydrated,45,0.102
BHR,EGY,2009,Potatoes,Dehydrated,274,0.102
LVA,EGY,2003,Potatoes,Dehydrated,431,0.101
ARM,EGY,2013,Potatoes,Dehydrated,557,0.1
ARM,EGY,2014,Potatoes,Dehydrated,711,0.1
SVK,MAR,2020,Potatoes,Dehydrated,337,0.1
KOR,MAR,2017,Potatoes,Dehydrated,273,0.1
AUT,KEN,2008,Potatoes,Dehydrated,1950,0.1
MLT,EGY,2005,Potatoes,Dehydrated,76,0.1
BHR,MAR,2017,Potatoes,Dehydrated,236,0.16
COM,KEN,2013,Potatoes,Dehydrated,41,0.1
CZE,MAR,2022,Potatoes,Dehydrated,208,0.1
GRL,EGY,2012,Potatoes,Fresh,214,0.1
SVN,MAR,2007,Potatoes,Frozen,92,0.1
MDA,EGY,2006,Potatoes,Dehydrated,243,0.1
MDA,EGY,2009,Potatoes,Fresh,219,0.1
POL,MAR,2019,Potatoes,Dehydrated,10500,0.1
CAN,KEN,2009,Potatoes,Dehydrated,693,0.112
GUY,EGY,2017,Potatoes,Dehydrated,252,0.1
LBR,EGY,2017,Potatoes,Dehydrated,3,0.1
MYT,MAR,2005,Potatoes,Dehydrated,649,0.1
RWA,KEN,2011,Potatoes,Frozen,36,0.1
DEU,EGY,2007,Potatoes,Frozen,1000,0.1
NCL,EGY,2010,Potatoes,Dehydrated,1868,0.098
KGZ,EGY,2012,Potatoes,Dehydrated,891,0.098
CMR,MAR,2012,Potatoes,Dehydrated,249,0.098
LBR,MAR,2017,Potatoes,Frozen,24,0.096
LUX,EGY,2015,Potatoes,Frozen,131,0.096
CZE,EGY,2003,Potatoes,Fresh,56,0.096
AUT,EGY,2009,Potatoes,Frozen,106,0.094
MUS,MAR,2021,Potatoes,Dehydrated,2790,0.094
KAZ,EGY,2005,Potatoes,Dehydrated,545,0.093
AZE,EGY,2020,Potatoes,Dehydrated,724,0.09204
FRA,KEN,2019,Potatoes,Dehydrated,5634,0.091
FRA,MAR,2011,Potatoes,Frozen,319,0.09
COM,EGY,2018,Potatoes,Dehydrated,119,0.09
CHN,EGY,2014,Potatoes,Dehydrated,673,0.09
TUR,EGY,2013,Potatoes,Frozen,125,0.09
BHR,KEN,2020,Potatoes,Dehydrated,893,0.09
COM,EGY,2013,Potatoes,Dehydrated,23,0.09
BHR,MAR,2018,Potatoes,Dehydrated,271,0.09
NCL,EGY,2009,Potatoes,Dehydrated,1985,0.09
UGA,EGY,2022,Potatoes,Dehydrated,233,0.09
AUS,MAR,2024,Potatoes,Dehydrated,1203,0.08942
RWA,KEN,2014,Potatoes,Frozen,417,0.089
PRT,EGY,2022,Potatoes,Frozen,78,0.088
BHR,MAR,2019,Potatoes,Dehydrated,1109,0.088
PYF,EGY,2012,Potatoes,Dehydrated,1914,0.087
RWA,KEN,2009,Potatoes,Frozen,1647,0.095
THA,EGY,2016,Potatoes,Dehydrated,3056,0.108986
ARE,KEN,2022,Potatoes,Dehydrated,268,0.0868
NAM,EGY,2020,Potatoes,Dehydrated,145,0.086
COG,EGY,2007,Potatoes,Dehydrated,38,0.086
BRB,EGY,2013,Potatoes,Dehydrated,706,0.086
ARE,KEN,2023,Potatoes,Dehydrated,353,0.0848
